units_sold_360,units_sold,partType,vehicleMaxQty,isDevelopment,make,category,subCat,year,TotalVIO,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased,sale_year_rank
59,587,Engine Oil Separator,1,False,Volkswagen,Engine,Emissions,2018,411,True,True,False,0
12,46,Engine Intake Manifold Adjuster Repair Kit,1,True,Audi,Fuel,Fuel Supply,2019,45914,True,True,False,2
510,948,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2018,207212,True,False,False,10
249,247,Drive Belt Tensioner Assembly,1,False,Volkswagen,Engine,Pulleys & Tensioners,2020,128945,True,False,True,4
374,640,Door Window Switch,3,True,Porsche,Electrical,"Relays, Switches, Solenoids",2018,34178,True,True,False,15
162,127,Alternator,1,False,Triumph,Electrical,Charging System,2021,23821,True,True,False,17
42,63,Suspension Subframe Mount,2,True,Saab,Suspension,Mountings & Bushings,2021,99479,False,True,False,1
218,139,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2016,585,False,True,False,17
35,48,Suspension Control Arm,1,False,Saab,Suspension,Control Arms,2019,126093,True,False,False,9
93,105,Engine Cooling Fan Shroud,1,False,BMW,Cooling,Fans,2020,9679,True,True,True,8
69,43,Engine Timing Cover,1,False,Audi,Engine,Miscellaneous,2016,14257,False,True,False,2
73,44,Spark Plug Wire Set,1,True,Mercedes-Benz,Electrical,Ignition System,2017,1951,True,True,False,0
91,130,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2021,226459,True,True,False,4
457,432,Exterior Door Handle,1,False,BMW,Body,Doors & Windows,2017,154866,True,True,False,6
17,10,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2019,75491,False,True,False,14
315,285,Valance Panel Seal,2,True,Porsche,Body,Gaskets & Seals,2020,8670,False,True,True,4
671,751,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2021,431414,True,True,False,8
130,120,Headlight Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2019,125638,True,True,False,4
33,60,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2016,12947,True,True,False,12
214,193,Fuel Pump Module Assembly,1,False,Mercedes-Benz,Fuel,Fuel Supply,2020,248768,True,True,True,6
14,105,Headlight Assembly,1,False,Volvo,Electrical,Headlamps,2016,95145,True,True,True,7
79,119,Radiator Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,4745,True,True,True,10
1999,3025,Battery Terminal Bolt,1,True,Volkswagen,Electrical,Hardware,2016,1604837,True,True,True,2
146,134,Drive Belt Idler Pulley,1,False,Volkswagen,Engine,Pulleys & Tensioners,2019,122836,False,True,False,9
119,9,Suspension Control Arm Bushing,4,False,Audi,Suspension,Mountings & Bushings,2017,175886,True,True,False,0
77,47,Fuel Pump Module Assembly,1,False,Volkswagen,Fuel,Fuel Supply,2016,458465,True,False,True,0
101,135,Radiator Coolant Hose,1,True,Land Rover,Cooling,"Hoses, Pipes, Tubes",2018,54442,True,True,False,12
44,76,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2016,23029,True,True,False,14
69,63,Suspension Control Arm and Ball Joint Assembly,1,False,Volkswagen,Suspension,Control Arms,2021,84955,True,True,False,6
109,50,Tail Light,1,False,Volvo,Electrical,Tail Lamps,2019,17290,True,True,False,20
72,86,Suspension Stabilizer Bar Bushing,4,False,Mercedes-Benz,Suspension,Mountings & Bushings,2016,18465,True,True,True,10
42,119,Window Regulator,1,False,BMW,Body,Regulators,2019,48831,True,True,False,11
117,147,Belt Tensioner Spring,1,True,Mercedes-Benz,Engine,Shocks & Springs,2020,15651,True,True,True,4
69,129,Engine Variable Timing Solenoid,1,False,Saturn,Engine,"Relays, Switches, Solenoids",2020,501951,False,False,False,0
3,5,Engine Coolant Reservoir Hose,1,True,Land Rover,Cooling,"Hoses, Pipes, Tubes",2019,10379,False,True,False,1
715,332,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,280,False,True,False,18
75,95,A/C Receiver Drier,1,False,BMW,Climate Control,Driers & Accumulators,2017,12584,True,True,False,18
25,34,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2021,36316,True,True,True,14
101,139,Radiator Coolant Hose,1,False,Land Rover,Cooling,"Hoses, Pipes, Tubes",2018,17095,True,True,False,15
118,79,Engine Cooling Fan Switch,1,False,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2021,447654,False,True,False,10
35,53,Engine Oil Pressure Sensor,1,True,Jaguar,Electrical,Sensors & Senders,2017,32675,True,True,False,1
258,301,Drive Belt Idler Pulley,1,True,Honda,Engine,Pulleys & Tensioners,2021,136362,True,True,True,9
39,10,Drive Belt Idler Pulley,1,False,Audi,Engine,Pulleys & Tensioners,2016,32946,False,True,False,4
6,12,Secondary Air Injection Pump Hose,1,True,Jaguar,Engine,"Hoses, Pipes, Tubes",2020,12302,False,True,False,6
2385,459,HVAC Heater Hose Connector,1,False,Audi,Cooling,Miscellaneous,2018,922832,True,True,True,5
45,114,Steering Tie Rod Assembly,1,False,Mercedes-Benz,Steering,Steering,2018,19247,False,True,False,12
54,38,A/C Receiver Drier,1,False,Land Rover,Climate Control,Driers & Accumulators,2019,39021,True,True,False,19
389,278,Brake Master Cylinder,1,True,Porsche,Brakes,Hydraulic Cylinders,2016,18365,True,True,True,9
107,128,A/C Receiver Drier,1,False,Volkswagen,Climate Control,Driers & Accumulators,2016,44024,True,True,False,11
48,34,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2021,58628,True,True,False,5
59,87,Suspension Subframe Mounting Kit,1,False,Mercedes-Benz,Suspension,Mountings & Bushings,2021,177255,True,True,False,15
92,110,Door Sill Strip,1,True,Mercedes-Benz,Body,Gaskets & Seals,2019,80125,True,True,False,0
33,33,Hood Lift Support,2,False,Volkswagen,Body,Lift Struts,2020,138491,False,False,False,5
25,59,Drive Belt Idler Pulley,1,False,Mercedes-Benz,Engine,Pulleys & Tensioners,2020,100314,True,True,False,14
287,501,Trunk Lid Lift Support,2,True,Volvo,Body,Lift Struts,2018,224385,True,False,False,6
32,42,Engine Mount,1,False,Audi,Engine,Mountings & Bushings,2021,195243,True,True,False,7
76,339,A/C Evaporator Motor,1,True,Porsche,Climate Control,Motors & Servos,2018,15131,True,True,True,0
319,293,Suspension Control Arm Bushing Kit,1,False,BMW,Suspension,Mountings & Bushings,2021,209590,True,True,False,10
377,308,Steering Tie Rod End,1,False,Volkswagen,Steering,Steering,2016,1080176,True,False,False,6
28,26,Power Steering Return Hose,1,True,Land Rover,Steering,"Hoses, Pipes, Tubes",2021,60224,True,True,False,2
64,126,Fog Light Cover,1,True,BMW,Electrical,Fog Lamps,2018,131732,True,True,True,12
314,1295,Window Regulator,1,False,BMW,Body,Regulators,2016,154866,True,True,True,8
566,139,Drive Belt Tensioner,1,True,Land Rover,Engine,Pulleys & Tensioners,2018,148594,True,True,True,0
1380,2140,Wheel Bearing Dust Cap,2,True,BMW,Suspension,Bearings & Hubs,2017,759912,True,True,True,0
307,190,Engine Camshaft Position Sensor,2,False,Ford,Engine,Sensors & Senders,2020,20458,False,True,False,5
316,224,Engine Air Distribution Hose,1,True,Mercedes-Benz,Fuel,"Hoses, Pipes, Tubes",2018,51587,True,False,True,13
3220,2489,Ignition Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2020,161703,True,True,False,10
890,366,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,9751,True,True,False,18
142,115,A/C Receiver Drier,1,False,Dodge,Climate Control,Driers & Accumulators,2018,4957,True,True,False,7
440,556,Drive Shaft Center Support,1,False,Mercedes-Benz,Drivetrain & Hub,Driveshaft,2020,133329,True,True,False,13
2282,1321,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2018,41848,True,True,True,17
40,35,Automatic Transmission Shift Handle,1,False,Jaguar,Accessories,Shift Knobs,2020,20561,True,False,False,21
67,55,Hatch Lift Support,2,False,Audi,Body,Lift Struts,2021,17279,False,True,False,4
58,27,Engine Torque Damper Bushing,1,False,Audi,Engine,Mountings & Bushings,2019,352072,False,True,False,0
123,165,Suspension Stabilizer Bar Bushing,2,False,Mercedes-Benz,Suspension,Mountings & Bushings,2021,57191,True,True,False,15
52,121,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2016,5904,True,True,False,10
351,135,Exhaust Muffler Mount,2,True,Jaguar,Exhaust,Mountings & Bushings,2020,1248,True,True,False,8
484,424,Exterior Door Handle,1,False,Chevrolet,Body,Doors & Windows,2020,2444073,True,True,False,2
90,13,Engine Coolant Thermostat Housing,1,False,Mazda,Cooling,Flanges & Housings,2016,109184,True,True,False,0
950,398,Shock Mount,1,True,Jaguar,Suspension,Mountings & Bushings,2017,36316,True,True,False,4
201,339,Engine Splash Shield,1,False,Volvo,Body,Air Guides,2017,53898,True,True,True,18
71,43,Suspension Control Arm Bushing,2,False,Volkswagen,Suspension,Mountings & Bushings,2018,110817,True,False,False,1
218,353,Suspension Subframe Mount,4,True,BMW,Suspension,Mountings & Bushings,2020,154866,True,True,False,4
267,276,Engine Crankcase Breather Hose,1,True,BMW,Fuel,Emissions,2019,19123,True,True,True,10
337,48,Multi Purpose Relay,2,False,Honda,Electrical,"Relays, Switches, Solenoids",2018,1565108,True,False,False,4
392,396,Engine Coolant Thermostat Housing,1,True,Audi,Cooling,Flanges & Housings,2021,35085,True,True,False,3
336,622,Power Steering Pressure Hose,1,False,Mercedes-Benz,Steering,"Hoses, Pipes, Tubes",2018,121147,True,True,True,11
1267,988,Washer Fluid Reservoir Plug,1,True,Mercedes-Benz,Body,Wiper & Washer System,2021,263033,True,True,True,6
161,163,Automatic Transmission Mount Bushing,2,False,Jaguar,Transmission,Mountings & Bushings,2019,15667,True,True,False,20
415,340,A/C Expansion Valve,1,False,Porsche,Climate Control,Expansion Valve,2020,122574,True,True,False,15
29,39,Sunroof Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2017,3600,True,True,True,3
3253,2307,Turn Signal Relay,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2017,755059,True,True,False,5
687,167,Drive Belt Tensioner,1,True,Mazda,Engine,Pulleys & Tensioners,2017,281942,True,True,False,1
152,205,Radiator Coolant Hose,1,False,Austin Healey,Cooling,"Hoses, Pipes, Tubes",2021,2,False,False,False,18
51,17,Turn Signal Light Lens,1,True,Porsche,Electrical,Turn Indicator Lamps,2019,3805,True,True,True,3
1370,1337,Engine Coolant Thermostat Housing,1,True,Audi,Cooling,Flanges & Housings,2021,21970,True,True,True,10
121,142,Engine Water Pump,1,False,Mini,Cooling,Water Pumps,2020,81240,True,True,True,11
46,60,Suspension Control Arm,2,False,Mercedes-Benz,Suspension,Control Arms,2016,639967,True,True,False,3
287,13,Suspension Control Arm Bushing,1,False,Mini,Suspension,Mountings & Bushings,2021,168538,False,True,False,2
43,15,Engine Coolant Reservoir Hose,1,True,Jaguar,Cooling,"Hoses, Pipes, Tubes",2021,24711,True,True,False,6
186,290,HVAC Heater Control Valve O-Ring,1,False,Audi,Climate Control,Gaskets & Seals,2021,4139187,True,True,False,7
521,575,Clutch Cable Clevis Pin,1,True,Porsche,Drivetrain & Hub,"Cables, Controls, Levers",2020,43945,False,True,False,2
104,54,Engine Crankcase Breather Hose,1,True,Mercedes-Benz,Fuel,Emissions,2019,15162,True,True,True,1
304,293,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2020,121862,True,False,True,15
237,135,Engine Oil Dipstick Tube Funnel,1,False,Volkswagen,Engine,Miscellaneous,2019,90363,True,False,True,4
202,123,Engine Crankcase Breather Hose,1,False,Volkswagen,Fuel,Emissions,2018,180773,True,True,True,2
43,20,Steering Tie Rod End,2,False,Volvo,Steering,Steering,2019,10830,True,True,False,11
579,191,Engine Coolant Temperature Switch,1,False,Porsche,Electrical,"Relays, Switches, Solenoids",2019,334622,False,True,False,13
252,437,Engine Coolant Reservoir Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2018,71911,True,True,True,12
20,104,Fuel Tank Pressure Sensor,1,False,Chevrolet,Fuel,Sensors & Senders,2021,18424596,False,True,False,0
30,24,Suspension Stabilizer Bar Bushing,2,True,Porsche,Suspension,Mountings & Bushings,2016,669,False,True,False,1
227,329,Radiator Coolant Hose,1,True,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,17663,True,True,True,10
37,66,Windshield Washer Pump Grommet,1,True,Jaguar,Body,Wiper & Washer System,2018,140789,False,True,False,3
54,45,Door Lock Actuator,1,False,Lexus,Body,Doors & Windows,2020,5163430,False,True,False,0
3353,1569,Engine Oil Filter Cover,1,True,BMW,Engine,Caps & Boots,2018,2655249,True,True,True,0
81,94,Headlight Lens,1,False,Volvo,Electrical,Headlamps,2019,79926,True,True,True,11
30,32,Engine Coolant Hose,1,True,Porsche,Cooling,"Hoses, Pipes, Tubes",2019,9569,False,False,False,8
47,45,Ignition Coil,1,False,Chevrolet,Electrical,Ignition System,2021,184743,True,True,False,4
83,47,HVAC Blower Motor,1,False,Mercedes-Benz,Climate Control,Motors & Servos,2021,166091,True,True,False,5
1504,2102,Headlight Bucket Drain Tube,4,True,Porsche,Electrical,Headlamps,2017,52203,False,True,False,1
50,46,Engine Cylinder Head Nut Washer Set,1,True,Porsche,Engine,Hardware,2018,29403,True,True,False,4
2335,2517,Engine Coolant Reservoir Cap,1,False,Ford,Cooling,Caps & Boots,2017,388446,True,True,True,3
112,53,A/C Refrigerant Hose,1,False,Mercedes-Benz,Climate Control,"Hoses, Pipes, Tubes",2017,28345,True,True,True,12
10,6,Engine Crankcase Breather Hose,1,True,Volvo,Fuel,Emissions,2020,56159,True,True,False,12
243,131,Vent Window Weatherstrip,1,True,MG,Body,Gaskets & Seals,2020,31842,False,False,False,12
84,62,Engine Coolant Thermostat Housing Cover,1,False,Mercedes-Benz,Cooling,Flanges & Housings,2020,9201,False,True,True,8
43,68,Engine Mount,1,True,Volvo,Engine,Mountings & Bushings,2016,52689,True,False,False,0
347,214,Steering Tie Rod End,1,False,Porsche,Steering,Steering,2017,183548,True,True,False,7
968,724,Suspension Strut Bumper,2,False,Audi,Suspension,Mountings & Bushings,2018,695177,True,True,False,5
48,61,Alternator Pulley,1,False,BMW,Electrical,Charging System,2019,327718,True,True,False,3
435,417,Engine Oil Filler Cap,1,True,Volvo,Engine,Caps & Boots,2020,281388,False,True,True,1
30,17,Automatic Transmission Shift Handle,1,False,Mercedes-Benz,Accessories,Shift Knobs,2020,94003,True,True,False,21
316,330,Exterior Door Handle,1,False,Chevrolet,Body,Doors & Windows,2021,2474591,True,True,False,3
191,156,Targa Top Seal,1,False,Porsche,Body,Gaskets & Seals,2018,40548,True,True,True,11
80,70,PCV Valve,1,True,Land Rover,Fuel,Emissions,2018,12339,True,True,True,12
27,28,HVAC Heater Blend Door Actuator,1,False,Ford,Climate Control,Motors & Servos,2019,1167687,True,False,False,1
270,189,Suspension Control Arm Link Mount,1,False,Audi,Suspension,Mountings & Bushings,2021,941577,False,True,False,10
95,28,Suspension Control Arm,1,False,Audi,Suspension,Control Arms,2018,75379,True,True,False,2
19,19,HVAC Heater Control Valve,1,False,Audi,Climate Control,"Cables, Controls, Levers",2018,11186,True,False,False,0
3739,2279,Door Lock Rod Grommet,4,True,BMW,Body,Doors & Windows,2017,154866,True,True,True,1
53,25,Fog Light Gasket,2,True,Mercedes-Benz,Electrical,Fog Lamps,2019,91625,True,True,True,3
3315,3724,Engine Variable Timing Solenoid Seal,2,True,Jaguar,Engine,Gaskets & Seals,2021,133584,True,True,True,10
257,287,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2021,9510,True,True,True,15
174,61,Universal Joint,2,False,Dodge,Steering,Steering,2019,53537,False,True,False,20
125,66,Trunk Lid Lift Support,2,False,Audi,Body,Lift Struts,2021,13069,False,False,False,6
211,329,Engine Cooling Fan Shroud,1,False,BMW,Cooling,Fans,2018,14788,True,True,True,10
146,129,Deck Lid Handle,1,False,BMW,Body,Doors & Windows,2018,260056,True,True,True,5
693,497,Suspension Stabilizer Bar Link,2,False,Volkswagen,Suspension,Stabilizers,2019,820695,True,False,False,7
100,156,Suspension Stabilizer Bar Link,1,False,Volkswagen,Suspension,Stabilizers,2016,278330,True,True,False,6
156,191,Suspension Kit,1,False,Audi,Suspension,Control Arms,2016,186925,True,False,False,2
36,55,Door Window Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2019,89327,True,False,True,4
32,20,Ignition Knock (Detonation) Sensor,2,False,Saab,Electrical,Sensors & Senders,2018,125140,True,True,False,10
51,327,Suspension Strut Bumper,2,False,Volkswagen,Suspension,Mountings & Bushings,2017,337113,True,True,False,4
152,53,Side Marker Light Gasket,2,True,Porsche,Body,Gaskets & Seals,2021,2764,False,True,False,1
666,674,Power Steering Reservoir,1,True,Volvo,Steering,Steering,2020,476303,True,True,False,8
684,694,Fuel Injection Idle Air Control Valve Hose,1,True,BMW,Fuel,"Hoses, Pipes, Tubes",2018,35741,True,True,True,8
1374,1558,Auxiliary Engine Cooling Fan Assembly,1,False,Volkswagen,Cooling,Fans,2020,1188025,True,True,False,1
300,88,Suspension Control Arm Link Mount,1,False,Volkswagen,Suspension,Mountings & Bushings,2018,1614309,False,True,False,7
86,121,Window Regulator,1,False,Volkswagen,Body,Regulators,2018,300398,True,False,True,7
64,110,Window Regulator,1,False,Mercedes-Benz,Body,Regulators,2018,50351,True,True,False,10
1431,1535,HVAC Heater Control Cable Guide Tube Grommet,2,True,Porsche,Climate Control,"Cables, Controls, Levers",2020,32546,False,True,True,4
2274,1356,Headlight Lens Gasket,2,True,BMW,Electrical,Headlamps,2017,430762,True,True,True,1
51,226,Engine Camshaft Position Sensor,4,False,Nissan,Engine,Sensors & Senders,2021,42950,False,False,False,0
447,542,Convertible Top Push Rod Pivot Lever Bushing,2,True,Porsche,Body,Mountings & Bushings,2018,58581,True,True,True,0
106,119,Engine Coolant Reservoir,1,False,Mercedes-Benz,Cooling,Expansion Tanks & Parts,2019,40936,True,True,False,13
235,177,Manual Transmission Shift Linkage Boot,1,True,Porsche,Transmission,Caps & Boots,2018,6254,True,False,True,3
203,283,Suspension Control Arm Bushing,2,False,Volkswagen,Suspension,Mountings & Bushings,2016,171250,True,False,False,7
165,74,Suspension Strut Bumper,2,False,Volkswagen,Suspension,Mountings & Bushings,2017,547792,False,True,False,2
1224,1233,Engine Timing Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2019,263465,True,True,True,10
7,11,Trunk Lid Seal,1,True,Jaguar,Body,Gaskets & Seals,2019,36316,False,True,False,2
147,370,Engine Timing Belt Tensioner Roller,1,False,BMW,Engine,Pulleys & Tensioners,2017,62130,True,True,False,8
183,231,Drive Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2021,100199,True,False,False,6
71,66,Bumper Bellows,1,False,Porsche,Body,Bumpers & Moldings,2021,30851,True,True,True,9
66,82,A/C Receiver Drier,1,False,Jaguar,Climate Control,Driers & Accumulators,2021,36316,True,True,True,18
389,196,Ignition Switch Retainer,1,True,Porsche,Electrical,"Relays, Switches, Solenoids",2017,34474,False,True,True,1
17,29,Engine Coolant Level Sensor,1,False,Saab,Electrical,Sensors & Senders,2017,5540,False,True,False,5
409,1336,Engine Water Pump,1,False,Jaguar,Cooling,Water Pumps,2017,58821,True,True,True,3
248,411,Engine Crankcase Breather Hose,1,True,Land Rover,Fuel,Emissions,2016,19785,True,True,True,9
