units_sold,id,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
44,170~169462,2019-09-20 23:20:29.000,1,False,BMW,Engine,2020,881697,2,True,False,False
10,170~169462,2019-09-20 23:20:29.000,1,False,BMW,Engine,2019,881697,1,True,False,False
306,170~164635,2019-09-20 21:46:34.000,1,True,Jaguar,Engine,2020,324367,2,True,False,False
60,170~164635,2019-09-20 21:46:34.000,1,True,Jaguar,Engine,2019,324367,1,True,False,False
306,170~164635,2019-09-20 21:46:34.000,1,True,Land Rover,Engine,2020,324367,2,True,False,False
60,170~164635,2019-09-20 21:46:34.000,1,True,Land Rover,Engine,2019,324367,1,True,False,False
176,320~135148,2019-09-18 18:47:01.440,1,True,Volvo,Electrical,2020,542283,2,False,False,False
12,320~135148,2019-09-18 18:47:01.440,1,True,Volvo,Electrical,2019,542283,1,False,False,False
443,281~165538,2019-09-16 22:32:26.540,2,True,BMW,Drivetrain & Hub,2020,473203,2,True,False,True
82,281~165538,2019-09-16 22:32:26.540,2,True,BMW,Drivetrain & Hub,2019,473203,1,True,False,True
570,281~165721,2019-09-16 22:32:25.843,2,True,BMW,Drivetrain & Hub,2020,389963,2,True,False,True
264,281~165721,2019-09-16 22:32:25.843,2,True,BMW,Drivetrain & Hub,2019,389963,1,True,False,True
97,174~167272,2019-09-16 22:32:18.143,1,False,Audi,Transmission,2020,115177,2,True,False,False
10,174~167272,2019-09-16 22:32:18.143,1,False,Audi,Transmission,2019,115177,1,True,False,False
97,174~167272,2019-09-16 22:32:18.143,1,False,Volkswagen,Transmission,2020,115177,2,True,False,False
10,174~167272,2019-09-16 22:32:18.143,1,False,Volkswagen,Transmission,2019,115177,1,True,False,False
86,265~165460,2019-09-13 18:00:05.000,1,False,Volvo,Cooling,2020,182913,2,True,True,False
32,265~165460,2019-09-13 18:00:05.000,1,False,Volvo,Cooling,2019,182913,1,True,True,False
32,68~167776,2019-09-12 20:21:52.117,2,False,BMW,Suspension,2020,470508,2,False,False,False
10,68~167776,2019-09-12 20:21:52.117,2,False,BMW,Suspension,2019,470508,1,False,False,False
18,68~167788,2019-09-12 20:21:51.907,2,False,BMW,Suspension,2020,243519,2,False,False,False
12,68~167788,2019-09-12 20:21:51.907,2,False,BMW,Suspension,2019,243519,1,False,False,False
397,292~162514,2019-09-10 22:29:29.130,1,True,Volkswagen,Fuel,2020,1069532,2,True,True,False
18,292~162514,2019-09-10 22:29:29.130,1,True,Volkswagen,Fuel,2019,1069532,1,True,True,False
260,85~161734,2019-09-09 14:40:35.427,1,True,BMW,Electrical,2020,311021,2,True,False,True
47,85~161734,2019-09-09 14:40:35.427,1,True,BMW,Electrical,2019,311021,1,True,False,True
704,292~156514,2019-09-09 14:40:21.340,1,True,BMW,Engine,2020,230752,2,True,False,True
188,292~156514,2019-09-09 14:40:21.340,1,True,BMW,Engine,2019,230752,1,True,False,True
86,263~163255,2019-09-06 19:12:52.323,1,True,Porsche,Transmission,2020,43826,2,True,False,True
38,263~163255,2019-09-06 19:12:52.323,1,True,Porsche,Transmission,2019,43826,1,True,False,True
11,118~159826,2019-09-06 19:12:52.000,2,True,Porsche,Body,2020,1601,2,True,False,True
34,118~159826,2019-09-06 19:12:52.000,2,True,Porsche,Body,2019,1601,1,True,False,True
61,179~164227,2019-09-06 14:46:55.353,1,False,BMW,Engine,2020,25419,2,True,False,True
37,179~164227,2019-09-06 14:46:55.353,1,False,BMW,Engine,2019,25419,1,True,False,True
241,170~157285,2019-09-05 22:56:03.653,1,True,Mini,Steering,2020,168538,2,True,False,False
28,170~157285,2019-09-05 22:56:03.653,1,True,Mini,Steering,2019,168538,1,True,False,False
63,170~163309,2019-09-05 21:58:41.690,1,True,Mercedes-Benz,Cooling,2020,19489,2,True,False,True
63,170~163309,2019-09-05 21:58:41.690,1,True,Mercedes-Benz,Cooling,2019,19489,1,True,False,True
247,195~167077,2019-09-05 19:13:58.000,1,False,Infiniti,Engine,2020,1303504,2,True,True,False
83,195~167077,2019-09-05 19:13:58.000,1,False,Infiniti,Engine,2019,1303504,1,True,True,False
247,195~167077,2019-09-05 19:13:58.000,1,False,Nissan,Engine,2020,1303504,2,True,True,False
83,195~167077,2019-09-05 19:13:58.000,1,False,Nissan,Engine,2019,1303504,1,True,True,False
733,262~163483,2019-09-04 23:35:32.490,1,True,BMW,Engine,2020,508745,2,True,True,True
142,262~163483,2019-09-04 23:35:32.490,1,True,BMW,Engine,2019,508745,1,True,True,True
1,49~155083,2019-08-30 18:57:09.970,1,False,Volvo,Suspension,2019,10830,1,False,False,False
6,68~164023,2019-08-29 23:38:08.987,2,False,Mercedes-Benz,Suspension,2020,115625,2,False,False,False
1,68~164023,2019-08-29 23:38:08.987,2,False,Mercedes-Benz,Suspension,2019,115625,1,False,False,False
4,68~166930,2019-08-29 23:38:06.967,2,False,Mercedes-Benz,Suspension,2020,275004,2,False,False,False
1,68~166930,2019-08-29 23:38:06.967,2,False,Mercedes-Benz,Suspension,2019,275004,1,False,False,False
16,5~167545,2019-08-29 23:38:02.707,1,False,Land Rover,Electrical,2020,22130,2,True,False,True
17,5~167545,2019-08-29 23:38:02.707,1,False,Land Rover,Electrical,2019,22130,1,True,False,True
340,85~129766,2019-08-29 23:38:02.000,1,True,Infiniti,Electrical,2020,358754,2,True,True,False
42,85~129766,2019-08-29 23:38:02.000,1,True,Infiniti,Electrical,2019,358754,1,True,True,False
340,85~129766,2019-08-29 23:38:02.000,1,True,Nissan,Electrical,2020,358754,2,True,True,False
42,85~129766,2019-08-29 23:38:02.000,1,True,Nissan,Electrical,2019,358754,1,True,True,False
114,288~160885,2019-08-29 23:24:07.127,1,False,Mercedes-Benz,Engine,2020,521904,2,True,False,False
15,288~160885,2019-08-29 23:24:07.127,1,False,Mercedes-Benz,Engine,2019,521904,1,True,False,False
112,288~160882,2019-08-29 23:24:06.903,1,False,Mercedes-Benz,Engine,2020,521904,2,True,False,False
14,288~160882,2019-08-29 23:24:06.903,1,False,Mercedes-Benz,Engine,2019,521904,1,True,False,False
262,188~164686,2019-08-29 21:26:42.190,1,True,Mercedes-Benz,Climate Control,2020,51425,2,True,False,True
89,188~164686,2019-08-29 21:26:42.190,1,True,Mercedes-Benz,Climate Control,2019,51425,1,True,False,True
54,170~158743,2019-08-28 17:40:19.407,1,True,Jaguar,Steering,2020,32675,2,True,True,True
33,170~158743,2019-08-28 17:40:19.407,1,True,Jaguar,Steering,2019,32675,1,True,True,True
620,170~164947,2019-08-28 16:57:20.933,2,True,BMW,Steering,2020,507524,2,True,False,False
99,170~164947,2019-08-28 16:57:20.933,2,True,BMW,Steering,2019,507524,1,True,False,False
232,233~162511,2019-08-27 01:06:17.650,1,True,Mercedes-Benz,Body,2020,51523,2,True,False,True
80,233~162511,2019-08-27 01:06:17.650,1,True,Mercedes-Benz,Body,2019,51523,1,True,False,True
604,214~162127,2019-08-23 23:27:52.293,1,True,Mercedes-Benz,Fuel,2020,51056,2,True,True,True
141,214~162127,2019-08-23 23:27:52.293,1,True,Mercedes-Benz,Fuel,2019,51056,1,True,True,True
107,133~165112,2019-08-23 20:28:41.657,1,True,Mercedes-Benz,Body,2020,67284,2,True,False,True
54,133~165112,2019-08-23 20:28:41.657,1,True,Mercedes-Benz,Body,2019,67284,1,True,False,True
28,352~162382,2019-08-22 22:41:41.157,1,True,BMW,Cooling,2020,895605,2,False,False,True
17,352~162382,2019-08-22 22:41:41.157,1,True,BMW,Cooling,2019,895605,1,False,False,True
23,147~150622,2019-08-22 22:32:10.917,1,True,Mercedes-Benz,Transmission,2020,1569,2,True,False,False
4,147~150622,2019-08-22 22:32:10.917,1,True,Mercedes-Benz,Transmission,2019,1569,1,True,False,False
10,226~166477,2019-08-21 23:28:54.707,2,True,Porsche,Body,2020,5887,2,False,False,False
7,226~166477,2019-08-21 23:28:54.707,2,True,Porsche,Body,2019,5887,1,False,False,False
221,147~153850,2019-08-20 00:08:47.723,1,True,Mercedes-Benz,Suspension,2020,67284,2,True,True,False
47,147~153850,2019-08-20 00:08:47.723,1,True,Mercedes-Benz,Suspension,2019,67284,1,True,True,False
383,352~162379,2019-08-16 23:05:22.000,1,True,BMW,Cooling,2020,464420,2,False,False,True
87,352~162379,2019-08-16 23:05:22.000,1,True,BMW,Cooling,2019,464420,1,False,False,True
39,179~160720,2019-08-16 22:32:55.983,1,False,Audi,Engine,2020,50509,2,True,True,False
5,179~160720,2019-08-16 22:32:55.983,1,False,Audi,Engine,2019,50509,1,True,True,False
39,179~160720,2019-08-16 22:32:55.983,1,False,Volkswagen,Engine,2020,50509,2,True,True,False
5,179~160720,2019-08-16 22:32:55.983,1,False,Volkswagen,Engine,2019,50509,1,True,True,False
88,332~165100,2019-08-15 00:53:08.437,1,True,Porsche,Transmission,2020,175475,2,True,False,True
109,332~165100,2019-08-15 00:53:08.437,1,True,Porsche,Transmission,2019,175475,1,True,False,True
88,332~165100,2019-08-15 00:53:08.437,1,True,Volkswagen,Transmission,2020,175475,2,True,False,True
109,332~165100,2019-08-15 00:53:08.437,1,True,Volkswagen,Transmission,2019,175475,1,True,False,True
1,174~156586,2019-08-12 14:31:47.220,1,False,Volkswagen,Cooling,2020,0,2,False,False,False
2,174~156586,2019-08-12 14:31:47.220,1,False,Volkswagen,Cooling,2019,0,1,False,False,False
31,132~162973,2019-08-09 00:17:27.937,1,True,Porsche,Cooling,2020,10539,2,True,False,False
23,132~162973,2019-08-09 00:17:27.937,1,True,Porsche,Cooling,2019,10539,1,True,False,False
14,27~158734,2019-08-09 00:16:08.977,1,True,Jaguar,Steering,2020,32675,2,True,False,False
8,27~158734,2019-08-09 00:16:08.977,1,True,Jaguar,Steering,2019,32675,1,True,False,False
44,185~135490,2019-08-08 20:22:11.870,1,False,Audi,Engine,2020,352072,2,True,False,False
11,185~135490,2019-08-08 20:22:11.870,1,False,Audi,Engine,2019,352072,1,True,False,False
44,185~135490,2019-08-08 20:22:11.870,1,False,Volkswagen,Engine,2020,352072,2,True,False,False
11,185~135490,2019-08-08 20:22:11.870,1,False,Volkswagen,Engine,2019,352072,1,True,False,False
861,303~166669,2019-08-08 17:07:53.447,1,False,Land Rover,Body,2020,97808,2,True,True,True
200,303~166669,2019-08-08 17:07:53.447,1,False,Land Rover,Body,2019,97808,1,True,True,True
45,175~154882,2019-08-08 17:07:50.650,2,False,Audi,Transmission,2020,256880,2,False,False,False
9,175~154882,2019-08-08 17:07:50.650,2,False,Audi,Transmission,2019,256880,1,False,False,False
45,175~154882,2019-08-08 17:07:50.650,2,False,Volkswagen,Transmission,2020,256880,2,False,False,False
9,175~154882,2019-08-08 17:07:50.650,2,False,Volkswagen,Transmission,2019,256880,1,False,False,False
44,68~166159,2019-08-08 17:07:47.877,2,False,BMW,Suspension,2020,286478,2,True,False,False
14,68~166159,2019-08-08 17:07:47.877,2,False,BMW,Suspension,2019,286478,1,True,False,False
184,68~163528,2019-08-08 17:07:45.120,1,False,Mini,Engine,2020,168538,2,True,False,False
20,68~163528,2019-08-08 17:07:45.120,1,False,Mini,Engine,2019,168538,1,True,False,False
7,175~154216,2019-08-07 20:33:48.397,1,False,Audi,Suspension,2020,113985,2,True,False,False
5,175~154216,2019-08-07 20:33:48.397,1,False,Audi,Suspension,2019,113985,1,True,False,False
26,175~157378,2019-08-07 20:33:43.687,1,False,Audi,Suspension,2020,1180174,2,False,False,False
5,175~157378,2019-08-07 20:33:43.687,1,False,Audi,Suspension,2019,1180174,1,False,False,False
26,175~157378,2019-08-07 20:33:43.687,1,False,Volkswagen,Suspension,2020,1180174,2,False,False,False
5,175~157378,2019-08-07 20:33:43.687,1,False,Volkswagen,Suspension,2019,1180174,1,False,False,False
23,175~157375,2019-08-07 20:33:43.470,1,False,Audi,Suspension,2020,1180174,2,False,False,False
4,175~157375,2019-08-07 20:33:43.470,1,False,Audi,Suspension,2019,1180174,1,False,False,False
23,175~157375,2019-08-07 20:33:43.470,1,False,Volkswagen,Suspension,2020,1180174,2,False,False,False
4,175~157375,2019-08-07 20:33:43.470,1,False,Volkswagen,Suspension,2019,1180174,1,False,False,False
37,262~167209,2019-08-07 16:54:45.253,1,False,BMW,Climate Control,2020,74557,2,True,False,False
15,262~167209,2019-08-07 16:54:45.253,1,False,BMW,Climate Control,2019,74557,1,True,False,False
1989,118~148747,2019-08-07 16:23:45.993,22,True,Porsche,Body,2020,158273,2,False,False,False
736,118~148747,2019-08-07 16:23:45.993,22,True,Porsche,Body,2019,158273,1,False,False,False
461,303~165505,2019-08-06 22:24:42.980,1,False,Land Rover,Body,2020,97808,2,True,False,True
202,303~165505,2019-08-06 22:24:42.980,1,False,Land Rover,Body,2019,97808,1,True,False,True
298,68~165292,2019-08-06 14:47:19.540,2,False,BMW,Engine,2020,46299,2,False,False,True
124,68~165292,2019-08-06 14:47:19.540,2,False,BMW,Engine,2019,46299,1,False,False,True
192,265~161545,2019-08-06 00:37:03.000,1,False,Audi,Cooling,2020,82198,2,True,False,False
32,265~161545,2019-08-06 00:37:03.000,1,False,Audi,Cooling,2019,82198,1,True,False,False
987,337~166528,2019-08-06 00:02:24.000,1,False,Audi,Climate Control,2020,309371,2,True,True,False
234,337~166528,2019-08-06 00:02:24.000,1,False,Audi,Climate Control,2019,309371,1,True,True,False
162,118~163291,2019-08-01 22:20:05.813,1,True,Porsche,Brakes,2020,56721,2,True,False,True
111,118~163291,2019-08-01 22:20:05.813,1,True,Porsche,Brakes,2019,56721,1,True,False,True
36,170~159904,2019-07-31 18:45:40.600,1,True,Jaguar,Cooling,2020,0,2,True,False,False
26,170~159904,2019-07-31 18:45:40.600,1,True,Jaguar,Cooling,2019,0,1,True,False,False
73,189~166720,2019-07-31 18:45:26.893,1,False,Mini,Fuel,2020,30888,2,True,False,True
28,189~166720,2019-07-31 18:45:26.893,1,False,Mini,Fuel,2019,30888,1,True,False,True
65,118~163285,2019-07-31 17:53:05.637,1,True,Porsche,Brakes,2020,12202,2,True,False,True
53,118~163285,2019-07-31 17:53:05.637,1,True,Porsche,Brakes,2019,12202,1,True,False,True
142,118~161680,2019-07-31 17:53:05.337,1,True,Porsche,Transmission,2020,64990,2,True,False,False
145,118~161680,2019-07-31 17:53:05.337,1,True,Porsche,Transmission,2019,64990,1,True,False,False
660,189~166726,2019-07-30 21:48:41.000,1,False,BMW,Fuel,2020,222167,2,True,True,True
123,189~166726,2019-07-30 21:48:41.000,1,False,BMW,Fuel,2019,222167,1,True,True,True
26,175~154432,2019-07-29 23:48:53.410,2,False,Mercedes-Benz,Suspension,2020,60736,2,False,False,False
9,175~154432,2019-07-29 23:48:53.410,2,False,Mercedes-Benz,Suspension,2019,60736,1,False,False,False
129,195~164134,2019-07-29 20:43:40.517,1,True,Audi,Cooling,2020,61441,2,True,True,False
38,195~164134,2019-07-29 20:43:40.517,1,True,Audi,Cooling,2019,61441,1,True,True,False
129,195~164134,2019-07-29 20:43:40.517,1,True,Volkswagen,Cooling,2020,61441,2,True,True,False
38,195~164134,2019-07-29 20:43:40.517,1,True,Volkswagen,Cooling,2019,61441,1,True,True,False
301,303~163798,2019-07-26 18:28:45.230,1,True,Mini,Body,2020,350234,2,True,True,True
59,303~163798,2019-07-26 18:28:45.230,1,True,Mini,Body,2019,350234,1,True,True,True
33,118~163300,2019-07-24 23:29:41.973,2,True,Mercedes-Benz,Brakes,2020,380747,2,False,False,False
4,118~163300,2019-07-24 23:29:41.973,2,True,Mercedes-Benz,Brakes,2019,380747,1,False,False,False
57,170~157720,2019-07-24 20:17:51.287,1,True,Mercedes-Benz,Engine,2020,1159151,2,True,False,False
49,170~157720,2019-07-24 20:17:51.287,1,True,Mercedes-Benz,Engine,2019,1159151,1,True,False,False
127,292~160357,2019-07-24 16:28:58.727,1,True,Porsche,Fuel,2020,54528,2,True,False,False
47,292~160357,2019-07-24 16:28:58.727,1,True,Porsche,Fuel,2019,54528,1,True,False,False
128,292~152575,2019-07-22 23:38:42.183,1,True,Porsche,Fuel,2020,20492,2,True,True,True
321,292~152575,2019-07-22 23:38:42.183,1,True,Porsche,Fuel,2019,20492,1,True,True,True
44,132~162970,2019-07-22 22:09:41.210,1,True,Audi,Fuel,2020,44216,2,True,False,False
9,132~162970,2019-07-22 22:09:41.210,1,True,Audi,Fuel,2019,44216,1,True,False,False
268,170~166015,2019-07-22 21:57:12.200,6,True,Volvo,Fuel,2020,504875,2,False,False,True
68,170~166015,2019-07-22 21:57:12.200,6,True,Volvo,Fuel,2019,504875,1,False,False,True
654,303~163744,2019-07-22 21:48:25.150,2,True,BMW,Body,2020,88050,2,True,False,True
123,303~163744,2019-07-22 21:48:25.150,2,True,BMW,Body,2019,88050,1,True,False,True
218,214~160771,2019-07-19 23:02:48.167,1,True,Mercedes-Benz,Fuel,2020,27080,2,False,False,True
75,214~160771,2019-07-19 23:02:48.167,1,True,Mercedes-Benz,Fuel,2019,27080,1,False,False,True
395,228~164710,2019-07-18 19:19:35.627,2,True,Mercedes-Benz,Body,2020,166173,2,True,False,True
328,228~164710,2019-07-18 19:19:35.627,2,True,Mercedes-Benz,Body,2019,166173,1,True,False,True
51,319~163426,2019-07-18 19:19:28.933,1,True,Mercedes-Benz,Engine,2020,468393,2,True,False,False
8,319~163426,2019-07-18 19:19:28.933,1,True,Mercedes-Benz,Engine,2019,468393,1,True,False,False
327,170~165262,2019-07-18 14:53:06.590,1,True,Mercedes-Benz,Body,2020,71178,2,True,False,True
134,170~165262,2019-07-18 14:53:06.590,1,True,Mercedes-Benz,Body,2019,71178,1,True,False,True
76,262~167215,2019-07-15 23:37:26.207,1,False,Mercedes-Benz,Transmission,2020,419807,2,True,True,True
38,262~167215,2019-07-15 23:37:26.207,1,False,Mercedes-Benz,Transmission,2019,419807,1,True,True,True
164,301~152728,2019-07-15 23:37:16.177,1,True,Mercedes-Benz,Climate Control,2020,391756,2,True,False,True
121,301~152728,2019-07-15 23:37:16.177,1,True,Mercedes-Benz,Climate Control,2019,391756,1,True,False,True
244,132~163312,2019-07-15 23:36:58.550,1,True,Volkswagen,Cooling,2020,46078,2,True,True,False
102,132~163312,2019-07-15 23:36:58.550,1,True,Volkswagen,Cooling,2019,46078,1,True,True,False
8,175~154219,2019-07-15 16:13:40.153,1,False,Audi,Suspension,2020,113985,2,True,False,False
6,175~154219,2019-07-15 16:13:40.153,1,False,Audi,Suspension,2019,113985,1,True,False,False
370,117~159310,2019-07-12 15:53:57.000,1,True,Porsche,Electrical,2020,21420,2,True,True,True
166,117~159310,2019-07-12 15:53:57.000,1,True,Porsche,Electrical,2019,21420,1,True,True,True
178,233~166315,2019-07-12 15:53:57.000,1,True,Porsche,Electrical,2020,3728,2,True,False,True
82,233~166315,2019-07-12 15:53:57.000,1,True,Porsche,Electrical,2019,3728,1,True,False,True
119,180~167371,2019-07-10 22:35:59.287,1,False,BMW,Cooling,2020,1540,2,True,False,False
68,180~167371,2019-07-10 22:35:59.287,1,False,BMW,Cooling,2019,1540,1,True,False,False
30,180~167368,2019-07-10 21:20:24.883,1,False,Dodge,Cooling,2020,0,2,True,False,False
9,180~167368,2019-07-10 21:20:24.883,1,False,Dodge,Cooling,2019,0,1,True,False,False
30,180~167368,2019-07-10 21:20:24.883,1,False,Freightliner,Cooling,2020,0,2,True,False,False
9,180~167368,2019-07-10 21:20:24.883,1,False,Freightliner,Cooling,2019,0,1,True,False,False
33,265~166303,2019-07-08 22:49:06.220,1,False,Mercedes-Benz,Cooling,2020,76239,2,True,False,False
23,265~166303,2019-07-08 22:49:06.220,1,False,Mercedes-Benz,Cooling,2019,76239,1,True,False,False
305,265~166294,2019-07-08 22:49:02.537,1,False,Mercedes-Benz,Cooling,2020,143002,2,True,True,False
52,265~166294,2019-07-08 22:49:02.537,1,False,Mercedes-Benz,Cooling,2019,143002,1,True,True,False
42,117~165532,2019-07-08 17:24:22.950,1,False,BMW,Electrical,2020,198369,2,False,True,False
9,117~165532,2019-07-08 17:24:22.950,1,False,BMW,Electrical,2019,198369,1,False,True,False
39,117~165529,2019-07-08 17:24:22.110,1,False,BMW,Electrical,2020,198369,2,False,True,False
10,117~165529,2019-07-08 17:24:22.110,1,False,BMW,Electrical,2019,198369,1,False,True,False
51,117~165859,2019-07-08 17:24:18.810,1,False,Chevrolet,Body,2020,67843,2,False,False,False
13,117~165859,2019-07-08 17:24:18.810,1,False,Chevrolet,Body,2019,67843,1,False,False,False
126,132~161224,2019-07-05 19:26:07.863,1,True,Volkswagen,Fuel,2020,172912,2,False,False,False
44,132~161224,2019-07-05 19:26:07.863,1,True,Volkswagen,Fuel,2019,172912,1,False,False,False
45,170~160597,2019-07-03 19:24:33.140,1,True,Porsche,Engine,2020,40336,2,True,False,True
60,170~160597,2019-07-03 19:24:33.140,1,True,Porsche,Engine,2019,40336,1,True,False,True
10,170~160609,2019-07-03 19:24:32.823,1,True,Porsche,Engine,2020,3120,2,False,False,True
20,170~160609,2019-07-03 19:24:32.823,1,True,Porsche,Engine,2019,3120,1,False,False,True
71,301~164215,2019-07-02 23:45:03.453,2,True,Porsche,Engine,2020,43752,2,True,False,False
18,301~164215,2019-07-02 23:45:03.453,2,True,Porsche,Engine,2019,43752,1,True,False,False
21,265~166225,2019-07-01 19:13:46.000,1,False,BMW,Cooling,2020,28902,2,True,False,False
