units_sold,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
287,2012-07-20 07:00:00.000,1,False,Audi,Engine,2019,606382,8,False,True,False
374,2012-07-20 07:00:00.000,1,False,Audi,Engine,2018,606382,7,False,True,False
695,2012-07-20 07:00:00.000,1,False,Audi,Engine,2017,606382,6,False,True,False
1016,2012-07-20 07:00:00.000,1,False,Audi,Engine,2016,606382,5,False,True,False
232,2012-07-20 07:00:00.000,1,False,Volkswagen,Engine,2020,606382,9,False,True,False
287,2012-07-20 07:00:00.000,1,False,Volkswagen,Engine,2019,606382,8,False,True,False
374,2012-07-20 07:00:00.000,1,False,Volkswagen,Engine,2018,606382,7,False,True,False
695,2012-07-20 07:00:00.000,1,False,Volkswagen,Engine,2017,606382,6,False,True,False
1016,2012-07-20 07:00:00.000,1,False,Volkswagen,Engine,2016,606382,5,False,True,False
279,2012-07-20 07:00:00.000,2,False,BMW,Suspension,2020,243519,9,True,True,False
276,2012-07-20 07:00:00.000,2,False,BMW,Suspension,2019,243519,8,True,True,False
408,2012-07-20 07:00:00.000,2,False,BMW,Suspension,2018,243519,7,True,True,False
402,2012-07-20 07:00:00.000,2,False,BMW,Suspension,2017,243519,6,True,True,False
258,2012-07-20 07:00:00.000,2,False,BMW,Suspension,2016,243519,5,True,True,False
52,2012-07-19 07:00:00.000,2,False,Jaguar,Suspension,2020,70202,9,False,True,False
86,2012-07-19 07:00:00.000,2,False,Jaguar,Suspension,2019,70202,8,False,True,False
101,2012-07-19 07:00:00.000,2,False,Jaguar,Suspension,2018,70202,7,False,True,False
492,2012-07-19 07:00:00.000,2,False,Jaguar,Suspension,2017,70202,6,False,True,False
272,2012-07-19 07:00:00.000,2,False,Jaguar,Suspension,2016,70202,5,False,True,False
290,2012-07-18 07:00:00.000,2,False,BMW,Electrical,2020,90295,9,True,True,True
369,2012-07-18 07:00:00.000,2,False,BMW,Electrical,2019,90295,8,True,True,True
463,2012-07-18 07:00:00.000,2,False,BMW,Electrical,2018,90295,7,True,True,True
581,2012-07-18 07:00:00.000,2,False,BMW,Electrical,2017,90295,6,True,True,True
953,2012-07-18 07:00:00.000,2,False,BMW,Electrical,2016,90295,5,True,True,True
523,2012-07-17 19:00:00.000,2,False,BMW,Cooling,2020,208952,9,True,True,True
494,2012-07-17 19:00:00.000,2,False,BMW,Cooling,2019,208952,8,True,True,True
754,2012-07-17 19:00:00.000,2,False,BMW,Cooling,2018,208952,7,True,True,True
927,2012-07-17 19:00:00.000,2,False,BMW,Cooling,2017,208952,6,True,True,True
997,2012-07-17 19:00:00.000,2,False,BMW,Cooling,2016,208952,5,True,True,True
285,2012-07-16 19:00:00.000,2,False,Volvo,Body,2020,224385,9,False,True,False
541,2012-07-16 19:00:00.000,2,False,Volvo,Body,2019,224385,8,False,True,False
501,2012-07-16 19:00:00.000,2,False,Volvo,Body,2018,224385,7,False,True,False
479,2012-07-16 19:00:00.000,2,False,Volvo,Body,2017,224385,6,False,True,False
377,2012-07-16 19:00:00.000,2,False,Volvo,Body,2016,224385,5,False,True,False
64,2012-07-16 07:00:00.000,2,False,BMW,Steering,2020,5650,9,True,False,True
85,2012-07-16 07:00:00.000,2,False,BMW,Steering,2019,5650,8,True,False,True
44,2012-07-16 07:00:00.000,2,False,BMW,Steering,2018,5650,7,True,False,True
14,2012-07-16 07:00:00.000,2,False,BMW,Steering,2017,5650,6,True,False,True
24,2012-07-16 07:00:00.000,2,False,BMW,Steering,2016,5650,5,True,False,True
52,2012-07-13 19:00:00.000,1,False,Porsche,Body,2020,4214,9,False,True,True
30,2012-07-13 19:00:00.000,1,False,Porsche,Body,2019,4214,8,False,True,True
64,2012-07-13 19:00:00.000,1,False,Porsche,Body,2018,4214,7,False,True,True
47,2012-07-13 19:00:00.000,1,False,Porsche,Body,2017,4214,6,False,True,True
55,2012-07-13 19:00:00.000,1,False,Porsche,Body,2016,4214,5,False,True,True
25,2012-07-12 07:00:00.000,1,False,Mercedes-Benz,Cooling,2020,80008,9,True,True,False
51,2012-07-12 07:00:00.000,1,False,Mercedes-Benz,Cooling,2019,80008,8,True,True,False
39,2012-07-12 07:00:00.000,1,False,Mercedes-Benz,Cooling,2018,80008,7,True,True,False
24,2012-07-12 07:00:00.000,1,False,Mercedes-Benz,Cooling,2017,80008,6,True,True,False
36,2012-07-12 07:00:00.000,1,False,Mercedes-Benz,Cooling,2016,80008,5,True,True,False
84,2012-07-10 19:00:00.000,1,False,Mercedes-Benz,Fuel,2020,53155,9,True,False,True
176,2012-07-10 19:00:00.000,1,False,Mercedes-Benz,Fuel,2019,53155,8,True,False,True
76,2012-07-10 19:00:00.000,1,False,Mercedes-Benz,Fuel,2018,53155,7,True,False,True
78,2012-07-10 19:00:00.000,1,False,Mercedes-Benz,Fuel,2017,53155,6,True,False,True
74,2012-07-10 19:00:00.000,1,False,Mercedes-Benz,Fuel,2016,53155,5,True,False,True
56,2012-07-10 19:00:00.000,2,False,BMW,Cooling,2020,242916,9,True,True,True
30,2012-07-10 19:00:00.000,2,False,BMW,Cooling,2019,242916,8,True,True,True
73,2012-07-10 19:00:00.000,2,False,BMW,Cooling,2018,242916,7,True,True,True
141,2012-07-10 19:00:00.000,2,False,BMW,Cooling,2017,242916,6,True,True,True
115,2012-07-10 19:00:00.000,2,False,BMW,Cooling,2016,242916,5,True,True,True
2024,2012-07-10 07:00:00.000,1,False,BMW,Cooling,2020,471178,9,True,True,True
2556,2012-07-10 07:00:00.000,1,False,BMW,Cooling,2019,471178,8,True,True,True
2798,2012-07-10 07:00:00.000,1,False,BMW,Cooling,2018,471178,7,True,True,True
2711,2012-07-10 07:00:00.000,1,False,BMW,Cooling,2017,471178,6,True,True,True
2463,2012-07-10 07:00:00.000,1,False,BMW,Cooling,2016,471178,5,True,True,True
169,2012-07-03 19:00:00.000,1,False,Land Rover,Fuel,2020,32374,9,True,False,True
347,2012-07-03 19:00:00.000,1,False,Land Rover,Fuel,2019,32374,8,True,False,True
41,2012-07-03 19:00:00.000,1,False,Land Rover,Fuel,2018,32374,7,True,False,True
74,2012-07-03 19:00:00.000,1,False,Land Rover,Fuel,2017,32374,6,True,False,True
65,2012-07-03 19:00:00.000,1,False,Land Rover,Fuel,2016,32374,5,True,False,True
1277,2012-07-03 19:00:00.000,1,False,Volvo,Cooling,2020,173424,9,True,True,True
2089,2012-07-03 19:00:00.000,1,False,Volvo,Cooling,2019,173424,8,True,True,True
3304,2012-07-03 19:00:00.000,1,False,Volvo,Cooling,2018,173424,7,True,True,True
4181,2012-07-03 19:00:00.000,1,False,Volvo,Cooling,2017,173424,6,True,True,True
8140,2012-07-03 19:00:00.000,1,False,Volvo,Cooling,2016,173424,5,True,True,True
51,2012-07-03 19:00:00.000,1,False,Land Rover,Body,2020,12451,9,True,False,False
13,2012-07-03 19:00:00.000,1,False,Land Rover,Body,2019,12451,8,True,False,False
7,2012-07-03 19:00:00.000,1,False,Land Rover,Body,2018,12451,7,True,False,False
8,2012-07-03 19:00:00.000,1,False,Land Rover,Body,2017,12451,6,True,False,False
24,2012-07-03 19:00:00.000,1,False,Land Rover,Body,2016,12451,5,True,False,False
172,2012-07-03 07:00:00.000,1,False,Land Rover,Cooling,2020,93667,9,True,True,False
248,2012-07-03 07:00:00.000,1,False,Land Rover,Cooling,2019,93667,8,True,True,False
277,2012-07-03 07:00:00.000,1,False,Land Rover,Cooling,2018,93667,7,True,True,False
318,2012-07-03 07:00:00.000,1,False,Land Rover,Cooling,2017,93667,6,True,True,False
282,2012-07-03 07:00:00.000,1,False,Land Rover,Cooling,2016,93667,5,True,True,False
111,2012-07-02 19:00:00.000,2,False,Volvo,Body,2020,59451,9,False,False,False
127,2012-07-02 19:00:00.000,2,False,Volvo,Body,2019,59451,8,False,False,False
166,2012-07-02 19:00:00.000,2,False,Volvo,Body,2018,59451,7,False,False,False
137,2012-07-02 19:00:00.000,2,False,Volvo,Body,2017,59451,6,False,False,False
165,2012-07-02 19:00:00.000,2,False,Volvo,Body,2016,59451,5,False,False,False
57,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Fuel,2020,72629,9,True,False,False
48,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Fuel,2019,72629,8,True,False,False
64,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Fuel,2018,72629,7,True,False,False
54,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Fuel,2017,72629,6,True,False,False
56,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Fuel,2016,72629,5,True,False,False
32,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Engine,2020,58756,9,False,False,True
27,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Engine,2019,58756,8,False,False,True
25,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Engine,2018,58756,7,False,False,True
50,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Engine,2017,58756,6,False,False,True
38,2012-06-28 19:00:00.000,1,False,Mercedes-Benz,Engine,2016,58756,5,False,False,True
39,2012-06-28 07:00:00.000,1,False,Audi,Steering,2020,245933,9,True,True,False
70,2012-06-28 07:00:00.000,1,False,Audi,Steering,2016,245933,5,True,True,False
120,2012-06-28 07:00:00.000,1,False,Audi,Steering,2017,245933,6,True,True,False
110,2012-06-28 07:00:00.000,1,False,Audi,Steering,2018,245933,7,True,True,False
66,2012-06-28 07:00:00.000,1,False,Audi,Steering,2019,245933,8,True,True,False
39,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2020,245933,9,True,True,False
70,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2016,245933,5,True,True,False
120,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2017,245933,6,True,True,False
110,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2018,245933,7,True,True,False
66,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2019,245933,8,True,True,False
39,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2020,245933,9,True,True,False
70,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2016,245933,5,True,True,False
120,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2017,245933,6,True,True,False
110,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2018,245933,7,True,True,False
66,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2019,245933,8,True,True,False
20,2012-06-28 07:00:00.000,1,False,Audi,Steering,2020,258610,9,True,True,False
3,2012-06-28 07:00:00.000,1,False,Audi,Steering,2019,258610,8,True,True,False
42,2012-06-28 07:00:00.000,1,False,Audi,Steering,2016,258610,5,True,True,False
28,2012-06-28 07:00:00.000,1,False,Audi,Steering,2017,258610,6,True,True,False
70,2012-06-28 07:00:00.000,1,False,Audi,Steering,2018,258610,7,True,True,False
20,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2020,258610,9,True,True,False
3,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2019,258610,8,True,True,False
42,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2016,258610,5,True,True,False
28,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2017,258610,6,True,True,False
70,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2018,258610,7,True,True,False
20,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2020,258610,9,True,True,False
3,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2019,258610,8,True,True,False
42,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2016,258610,5,True,True,False
28,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2017,258610,6,True,True,False
70,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2018,258610,7,True,True,False
16,2012-06-28 07:00:00.000,1,False,Audi,Steering,2020,258610,9,True,True,False
24,2012-06-28 07:00:00.000,1,False,Audi,Steering,2019,258610,8,True,True,False
36,2012-06-28 07:00:00.000,1,False,Audi,Steering,2018,258610,7,True,True,False
9,2012-06-28 07:00:00.000,1,False,Audi,Steering,2017,258610,6,True,True,False
26,2012-06-28 07:00:00.000,1,False,Audi,Steering,2016,258610,5,True,True,False
16,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2020,258610,9,True,True,False
24,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2019,258610,8,True,True,False
36,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2018,258610,7,True,True,False
9,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2017,258610,6,True,True,False
26,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2016,258610,5,True,True,False
16,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2020,258610,9,True,True,False
24,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2019,258610,8,True,True,False
36,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2018,258610,7,True,True,False
9,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2017,258610,6,True,True,False
26,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2016,258610,5,True,True,False
40,2012-06-28 07:00:00.000,1,False,Audi,Steering,2020,245933,9,False,False,False
52,2012-06-28 07:00:00.000,1,False,Audi,Steering,2019,245933,8,False,False,False
39,2012-06-28 07:00:00.000,1,False,Audi,Steering,2018,245933,7,False,False,False
31,2012-06-28 07:00:00.000,1,False,Audi,Steering,2017,245933,6,False,False,False
25,2012-06-28 07:00:00.000,1,False,Audi,Steering,2016,245933,5,False,False,False
40,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2020,245933,9,False,False,False
52,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2019,245933,8,False,False,False
39,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2018,245933,7,False,False,False
31,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2017,245933,6,False,False,False
25,2012-06-28 07:00:00.000,1,False,Porsche,Steering,2016,245933,5,False,False,False
40,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2020,245933,9,False,False,False
52,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2019,245933,8,False,False,False
39,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2018,245933,7,False,False,False
31,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2017,245933,6,False,False,False
25,2012-06-28 07:00:00.000,1,False,Volkswagen,Steering,2016,245933,5,False,False,False
103,2012-06-26 07:00:00.000,1,False,Saab,Climate Control,2020,126093,9,True,True,True
241,2012-06-26 07:00:00.000,1,False,Saab,Climate Control,2019,126093,8,True,True,True
193,2012-06-26 07:00:00.000,1,False,Saab,Climate Control,2018,126093,7,True,True,True
990,2012-06-26 07:00:00.000,1,False,Saab,Climate Control,2016,126093,5,True,True,True
482,2012-06-26 07:00:00.000,1,False,Saab,Climate Control,2017,126093,6,True,True,True
5,2012-06-26 07:00:00.000,1,False,Volvo,Suspension,2020,278453,9,False,False,False
9,2012-06-26 07:00:00.000,1,False,Volvo,Suspension,2019,278453,8,False,False,False
16,2012-06-26 07:00:00.000,1,False,Volvo,Suspension,2018,278453,7,False,False,False
51,2012-06-26 07:00:00.000,1,False,Volvo,Suspension,2017,278453,6,False,False,False
26,2012-06-26 07:00:00.000,1,False,Volvo,Suspension,2016,278453,5,False,False,False
42,2012-06-24 07:00:00.000,1,False,Volvo,Cooling,2020,73713,9,True,True,True
71,2012-06-24 07:00:00.000,1,False,Volvo,Cooling,2019,73713,8,True,True,True
98,2012-06-24 07:00:00.000,1,False,Volvo,Cooling,2018,73713,7,True,True,True
66,2012-06-24 07:00:00.000,1,False,Volvo,Cooling,2017,73713,6,True,True,True
70,2012-06-24 07:00:00.000,1,False,Volvo,Cooling,2016,73713,5,True,True,True
52,2012-06-22 07:00:00.000,2,False,Volvo,Suspension,2020,10830,9,False,False,False
34,2012-06-22 07:00:00.000,2,False,Volvo,Suspension,2019,10830,8,False,False,False
122,2012-06-22 07:00:00.000,2,False,Volvo,Suspension,2018,10830,7,False,False,False
62,2012-06-22 07:00:00.000,2,False,Volvo,Suspension,2017,10830,6,False,False,False
76,2012-06-22 07:00:00.000,2,False,Volvo,Suspension,2016,10830,5,False,False,False
39,2012-06-22 07:00:00.000,1,False,Volvo,Steering,2020,17337,9,True,False,True
61,2012-06-22 07:00:00.000,1,False,Volvo,Steering,2019,17337,8,True,False,True
79,2012-06-22 07:00:00.000,1,False,Volvo,Steering,2018,17337,7,True,False,True
68,2012-06-22 07:00:00.000,1,False,Volvo,Steering,2017,17337,6,True,False,True
100,2012-06-22 07:00:00.000,1,False,Volvo,Steering,2016,17337,5,True,False,True
162,2012-06-21 19:00:00.000,1,False,Porsche,Body,2020,13129,9,True,True,True
122,2012-06-21 19:00:00.000,1,False,Porsche,Body,2019,13129,8,True,True,True
255,2012-06-21 19:00:00.000,1,False,Porsche,Body,2018,13129,7,True,True,True
138,2012-06-21 19:00:00.000,1,False,Porsche,Body,2017,13129,6,True,True,True
128,2012-06-21 19:00:00.000,1,False,Porsche,Body,2016,13129,5,True,True,True
131,2012-06-21 19:00:00.000,1,False,Porsche,Body,2020,13129,9,True,True,True
162,2012-06-21 19:00:00.000,1,False,Porsche,Body,2019,13129,8,True,True,True
194,2012-06-21 19:00:00.000,1,False,Porsche,Body,2018,13129,7,True,True,True
122,2012-06-21 19:00:00.000,1,False,Porsche,Body,2017,13129,6,True,True,True
122,2012-06-21 19:00:00.000,1,False,Porsche,Body,2016,13129,5,True,True,True
83,2012-06-21 07:00:00.000,1,False,Porsche,Body,2020,913,9,False,True,False
53,2012-06-21 07:00:00.000,1,False,Porsche,Body,2019,913,8,False,True,False
103,2012-06-21 07:00:00.000,1,False,Porsche,Body,2018,913,7,False,True,False
105,2012-06-21 07:00:00.000,1,False,Porsche,Body,2017,913,6,False,True,False
142,2012-06-21 07:00:00.000,1,False,Porsche,Body,2016,913,5,False,True,False
96,2012-06-21 07:00:00.000,1,False,Porsche,Body,2020,913,9,False,True,False
25,2012-06-21 07:00:00.000,1,False,Porsche,Body,2019,913,8,False,True,False
92,2012-06-21 07:00:00.000,1,False,Porsche,Body,2018,913,7,False,True,False
101,2012-06-21 07:00:00.000,1,False,Porsche,Body,2017,913,6,False,True,False
126,2012-06-21 07:00:00.000,1,False,Porsche,Body,2016,913,5,False,True,False
251,2012-06-21 07:00:00.000,1,False,Porsche,Body,2020,5764,9,True,True,True
390,2012-06-21 07:00:00.000,1,False,Porsche,Body,2019,5764,8,True,True,True
351,2012-06-21 07:00:00.000,1,False,Porsche,Body,2018,5764,7,True,True,True
295,2012-06-21 07:00:00.000,1,False,Porsche,Body,2017,5764,6,True,True,True
423,2012-06-21 07:00:00.000,1,False,Porsche,Body,2016,5764,5,True,True,True
370,2012-06-21 07:00:00.000,1,False,Porsche,Body,2020,5764,9,True,True,True
460,2012-06-21 07:00:00.000,1,False,Porsche,Body,2019,5764,8,True,True,True
252,2012-06-21 07:00:00.000,1,False,Porsche,Body,2018,5764,7,True,True,True
355,2012-06-21 07:00:00.000,1,False,Porsche,Body,2017,5764,6,True,True,True
317,2012-06-21 07:00:00.000,1,False,Porsche,Body,2016,5764,5,True,True,True
429,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2020,415564,9,True,True,True
563,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2019,415564,8,True,True,True
1437,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2018,415564,7,True,True,True
1353,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2017,415564,6,True,True,True
1231,2012-06-20 19:00:00.000,1,False,Volvo,Engine,2016,415564,5,True,True,True
47,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2020,22173,9,False,True,False
52,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2019,22173,8,False,True,False
60,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2018,22173,7,False,True,False
10,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2017,22173,6,False,True,False
19,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2016,22173,5,False,True,False
47,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2020,22173,9,False,True,False
52,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2019,22173,8,False,True,False
60,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2018,22173,7,False,True,False
10,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2017,22173,6,False,True,False
19,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2016,22173,5,False,True,False
47,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2020,22173,9,False,True,False
52,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2019,22173,8,False,True,False
60,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2018,22173,7,False,True,False
10,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2017,22173,6,False,True,False
19,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2016,22173,5,False,True,False
45,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2020,22173,9,True,True,False
49,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2019,22173,8,True,True,False
52,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2018,22173,7,True,True,False
23,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2017,22173,6,True,True,False
6,2012-06-20 07:00:00.000,1,False,Chevrolet,Body,2016,22173,5,True,True,False
45,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2020,22173,9,True,True,False
49,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2019,22173,8,True,True,False
52,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2018,22173,7,True,True,False
23,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2017,22173,6,True,True,False
6,2012-06-20 07:00:00.000,1,False,Oldsmobile,Body,2016,22173,5,True,True,False
45,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2020,22173,9,True,True,False
49,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2019,22173,8,True,True,False
52,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2018,22173,7,True,True,False
23,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2017,22173,6,True,True,False
6,2012-06-20 07:00:00.000,1,False,Pontiac,Body,2016,22173,5,True,True,False
1172,2012-06-19 19:00:00.000,1,False,BMW,Body,2020,510364,9,True,True,True
1179,2012-06-19 19:00:00.000,1,False,BMW,Body,2019,510364,8,True,True,True
1877,2012-06-19 19:00:00.000,1,False,BMW,Body,2018,510364,7,True,True,True
1504,2012-06-19 19:00:00.000,1,False,BMW,Body,2017,510364,6,True,True,True
1519,2012-06-19 19:00:00.000,1,False,BMW,Body,2016,510364,5,True,True,True
238,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2020,52812,9,True,True,True
332,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2019,52812,8,True,True,True
429,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2018,52812,7,True,True,True
459,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2017,52812,6,True,True,True
708,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2016,52812,5,True,True,True
229,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2020,270291,9,True,True,True
363,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2019,270291,8,True,True,True
409,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2018,270291,7,True,True,True
411,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2017,270291,6,True,True,True
469,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2016,270291,5,True,True,True
252,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2020,52812,9,True,True,True
369,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2019,52812,8,True,True,True
506,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2018,52812,7,True,True,True
521,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2017,52812,6,True,True,True
778,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2016,52812,5,True,True,True
20,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2020,73713,9,True,True,True
39,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2019,73713,8,True,True,True
41,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2018,73713,7,True,True,True
52,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2017,73713,6,True,True,True
58,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2016,73713,5,True,True,True
417,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2020,270291,9,True,True,True
525,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2019,270291,8,True,True,True
529,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2018,270291,7,True,True,True
532,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2017,270291,6,True,True,True
564,2012-06-15 07:00:00.000,1,False,Volvo,Cooling,2016,270291,5,True,True,True
503,2012-06-14 07:00:00.000,1,False,Porsche,Body,2020,40395,9,True,True,True
347,2012-06-14 07:00:00.000,1,False,Porsche,Body,2019,40395,8,True,True,True
290,2012-06-14 07:00:00.000,1,False,Porsche,Body,2018,40395,7,True,True,True
487,2012-06-14 07:00:00.000,1,False,Porsche,Body,2017,40395,6,True,True,True
783,2012-06-14 07:00:00.000,1,False,Porsche,Body,2016,40395,5,True,True,True
88,2012-06-11 07:00:00.000,1,False,BMW,Suspension,2020,553530,9,False,True,False
148,2012-06-11 07:00:00.000,1,False,BMW,Suspension,2019,553530,8,False,True,False
142,2012-06-11 07:00:00.000,1,False,BMW,Suspension,2018,553530,7,False,True,False
174,2012-06-11 07:00:00.000,1,False,BMW,Suspension,2017,553530,6,False,True,False
143,2012-06-11 07:00:00.000,1,False,BMW,Suspension,2016,553530,5,False,True,False
860,2012-06-07 19:00:00.000,1,False,BMW,Transmission,2020,111894,9,True,True,True
704,2012-06-07 19:00:00.000,1,False,BMW,Transmission,2019,111894,8,True,True,True
753,2012-06-07 19:00:00.000,1,False,BMW,Transmission,2018,111894,7,True,True,True
836,2012-06-07 19:00:00.000,1,False,BMW,Transmission,2017,111894,6,True,True,True
700,2012-06-07 19:00:00.000,1,False,BMW,Transmission,2016,111894,5,True,True,True
45,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2020,115163,9,True,False,False
13,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2019,115163,8,True,False,False
19,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2018,115163,7,True,False,False
12,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2017,115163,6,True,False,False
21,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2016,115163,5,True,False,False
12,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2020,322716,9,True,False,False
23,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2019,322716,8,True,False,False
27,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2018,322716,7,True,False,False
21,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2017,322716,6,True,False,False
21,2012-06-07 19:00:00.000,1,False,Volkswagen,Body,2016,322716,5,True,False,False
426,2012-06-06 19:00:00.000,1,False,Audi,Body,2020,26136,9,True,True,True
431,2012-06-06 19:00:00.000,1,False,Audi,Body,2019,26136,8,True,True,True
281,2012-06-06 19:00:00.000,1,False,Audi,Body,2018,26136,7,True,True,True
498,2012-06-06 19:00:00.000,1,False,Audi,Body,2017,26136,6,True,True,True
525,2012-06-06 19:00:00.000,1,False,Audi,Body,2016,26136,5,True,True,True
426,2012-06-06 19:00:00.000,1,False,Porsche,Body,2020,26136,9,True,True,True
431,2012-06-06 19:00:00.000,1,False,Porsche,Body,2019,26136,8,True,True,True
