sales_range,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
[51 - 150],2020-11-23 21:34:58.967,1,False,Mercedes-Benz,Cooling,2020,110579,1,True,False,True
[1 - 25],2020-11-20 21:23:32.553,1,False,Buick,Engine,2021,502102,2,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,Buick,Engine,2020,502102,1,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,Chevrolet,Engine,2021,502102,2,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,Chevrolet,Engine,2020,502102,1,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,GMC,Engine,2021,502102,2,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,GMC,Engine,2020,502102,1,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,Saab,Engine,2021,502102,2,True,False,False
[1 - 25],2020-11-20 21:23:32.553,1,False,Saab,Engine,2020,502102,1,True,False,False
[1 - 25],2020-11-20 00:23:47.647,6,False,Mitsubishi,Electrical,2021,206519,2,False,False,False
[1 - 25],2020-11-20 00:23:47.647,6,False,Mitsubishi,Electrical,2020,206519,1,False,False,False
[1 - 25],2020-11-19 18:49:08.153,1,False,Ford,Cooling,2021,0,2,False,False,False
[1 - 25],2020-11-19 18:49:08.153,1,False,Ford,Cooling,2020,0,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Buick,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Buick,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Cadillac,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Cadillac,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Chevrolet,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Chevrolet,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Oldsmobile,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Oldsmobile,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Pontiac,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Pontiac,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Saturn,Cooling,2021,1015161,2,False,False,False
[1 - 25],2020-11-19 17:22:46.733,1,False,Saturn,Cooling,2020,1015161,1,False,False,False
[1 - 25],2020-11-19 17:22:46.703,1,False,Chevrolet,Engine,2021,506016,2,True,False,False
[1 - 25],2020-11-19 17:22:46.703,1,False,Chevrolet,Engine,2020,506016,1,True,False,False
[1 - 25],2020-11-19 17:22:46.703,1,False,Pontiac,Engine,2021,506016,2,True,False,False
[1 - 25],2020-11-19 17:22:46.703,1,False,Pontiac,Engine,2020,506016,1,True,False,False
[1 - 25],2020-11-19 17:22:46.667,1,False,Buick,Engine,2021,195700,2,True,False,False
[1 - 25],2020-11-19 17:22:46.667,1,False,Buick,Engine,2020,195700,1,True,False,False
[1 - 25],2020-11-19 17:22:46.667,1,False,Pontiac,Engine,2021,195700,2,True,False,False
[1 - 25],2020-11-19 17:22:46.667,1,False,Pontiac,Engine,2020,195700,1,True,False,False
[1 - 25],2020-11-19 17:22:46.637,1,False,Chevrolet,Engine,2021,328153,2,False,False,False
[1 - 25],2020-11-19 17:22:46.637,1,False,Chevrolet,Engine,2020,328153,1,False,False,False
[1 - 25],2020-11-19 17:22:46.637,1,False,Saturn,Engine,2021,328153,2,False,False,False
[1 - 25],2020-11-19 17:22:46.637,1,False,Saturn,Engine,2020,328153,1,False,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Buick,Engine,2021,326114,2,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Buick,Engine,2020,326114,1,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Chevrolet,Engine,2021,326114,2,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Chevrolet,Engine,2020,326114,1,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Pontiac,Engine,2021,326114,2,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Pontiac,Engine,2020,326114,1,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Saturn,Engine,2021,326114,2,True,False,False
[1 - 25],2020-11-19 17:22:46.610,1,False,Saturn,Engine,2020,326114,1,True,False,False
[1 - 25],2020-11-19 17:22:46.573,1,False,Chevrolet,Engine,2021,557473,2,True,False,False
[1 - 25],2020-11-19 17:22:46.573,1,False,Chevrolet,Engine,2020,557473,1,True,False,False
[1 - 25],2020-11-19 17:22:46.573,1,False,GMC,Engine,2021,557473,2,True,False,False
[1 - 25],2020-11-19 17:22:46.573,1,False,GMC,Engine,2020,557473,1,True,False,False
[1 - 25],2020-11-19 17:22:46.467,1,False,Porsche,Engine,2020,26923,1,True,False,True
[1 - 25],2020-11-19 17:22:46.397,1,True,Porsche,Engine,2021,62104,2,False,False,True
[1 - 25],2020-11-19 17:22:46.397,1,True,Porsche,Engine,2020,62104,1,False,False,True
[1 - 25],2020-11-19 17:22:44.823,1,True,Mercedes-Benz,Fuel,2021,675994,2,False,False,True
[151 - 300],2020-11-19 17:22:44.823,1,True,Mercedes-Benz,Fuel,2020,675994,1,False,False,True
[1 - 25],2020-11-18 18:32:50.910,2,True,BMW,Body,2021,1285757,2,True,False,True
[26 - 50],2020-11-18 18:32:50.910,2,True,BMW,Body,2020,1285757,1,True,False,True
[1 - 25],2020-11-18 18:32:50.337,1,False,Hyundai,Climate Control,2021,1478723,2,False,False,False
[1 - 25],2020-11-18 18:32:50.337,1,False,Hyundai,Climate Control,2020,1478723,1,False,False,False
[1 - 25],2020-11-18 18:32:50.337,1,False,Kia,Climate Control,2021,1478723,2,False,False,False
[1 - 25],2020-11-18 18:32:50.337,1,False,Kia,Climate Control,2020,1478723,1,False,False,False
[1 - 25],2020-11-18 18:32:50.300,1,False,BMW,Suspension,2021,286478,2,True,False,False
[1 - 25],2020-11-18 18:32:50.300,1,False,BMW,Suspension,2020,286478,1,True,False,False
[1 - 25],2020-11-18 18:32:50.233,1,True,Land Rover,Cooling,2021,107282,2,True,False,True
[1 - 25],2020-11-18 18:32:50.233,1,True,Land Rover,Cooling,2020,107282,1,True,False,True
[1 - 25],2020-11-18 18:32:50.190,1,False,Acura,Engine,2021,485145,2,True,False,False
[1 - 25],2020-11-18 18:32:50.190,1,False,Acura,Engine,2020,485145,1,True,False,False
[1 - 25],2020-11-18 18:32:50.190,1,False,Honda,Engine,2021,485145,2,True,False,False
[1 - 25],2020-11-18 18:32:50.190,1,False,Honda,Engine,2020,485145,1,True,False,False
[1 - 25],2020-11-18 18:32:50.123,2,True,BMW,Body,2021,616305,2,False,False,True
[1 - 25],2020-11-18 18:32:50.123,2,True,BMW,Body,2020,616305,1,False,False,True
[1 - 25],2020-11-18 18:32:50.000,1,False,BMW,Suspension,2021,286478,2,True,False,False
[1 - 25],2020-11-18 18:32:50.000,1,False,BMW,Suspension,2020,286478,1,True,False,False
[1 - 25],2020-11-18 18:32:49.833,1,False,BMW,Fuel,2021,73377,2,True,False,True
[1 - 25],2020-11-18 18:32:49.833,1,False,BMW,Fuel,2020,73377,1,True,False,True
[1 - 25],2020-11-18 18:32:49.803,1,False,BMW,Engine,2021,379197,2,True,False,False
[1 - 25],2020-11-18 18:32:49.803,1,False,BMW,Engine,2020,379197,1,True,False,False
[1 - 25],2020-11-18 18:32:49.773,1,False,BMW,Engine,2021,322962,2,True,True,False
[1 - 25],2020-11-18 18:32:49.773,1,False,BMW,Engine,2020,322962,1,True,True,False
[1 - 25],2020-11-18 18:32:49.740,1,False,BMW,Engine,2020,54161,1,False,False,False
[1 - 25],2020-11-18 18:32:49.707,1,False,BMW,Engine,2021,100941,2,True,False,False
[1 - 25],2020-11-18 18:32:49.707,1,False,BMW,Engine,2020,100941,1,True,False,False
[51 - 150],2020-11-18 18:32:49.600,1,True,BMW,Brakes,2021,842140,2,True,True,False
[1 - 25],2020-11-18 18:32:49.600,1,True,BMW,Brakes,2020,842140,1,True,True,False
[1 - 25],2020-11-18 18:32:49.570,1,False,Audi,Engine,2021,5444,2,True,False,False
[1 - 25],2020-11-18 18:32:49.570,1,False,Audi,Engine,2020,5444,1,True,False,False
[26 - 50],2020-11-18 17:57:41.583,4,True,Mercedes-Benz,Body,2021,2168797,2,True,False,True
[1 - 25],2020-11-18 17:57:41.583,4,True,Mercedes-Benz,Body,2020,2168797,1,True,False,True
[51 - 150],2020-11-17 01:01:48.380,1,True,Chrysler,Fuel,2021,2059157,2,True,False,True
[151 - 300],2020-11-17 01:01:48.380,1,True,Chrysler,Fuel,2020,2059157,1,True,False,True
[51 - 150],2020-11-17 01:01:48.380,1,True,Mercedes-Benz,Fuel,2021,2059157,2,True,False,True
[151 - 300],2020-11-17 01:01:48.380,1,True,Mercedes-Benz,Fuel,2020,2059157,1,True,False,True
[1 - 25],2020-11-16 19:22:14.187,1,False,Lexus,Brakes,2021,216582,2,True,False,False
[26 - 50],2020-11-16 19:22:14.187,1,False,Lexus,Brakes,2020,216582,1,True,False,False
[1 - 25],2020-11-16 19:22:14.187,1,False,Toyota,Brakes,2021,216582,2,True,False,False
[26 - 50],2020-11-16 19:22:14.187,1,False,Toyota,Brakes,2020,216582,1,True,False,False
[1 - 25],2020-11-16 19:21:59.633,1,False,Ford,Engine,2021,218229,2,True,False,False
[1 - 25],2020-11-16 19:21:59.633,1,False,Ford,Engine,2020,218229,1,True,False,False
[1 - 25],2020-11-14 00:34:23.343,1,False,Chrysler,Cooling,2021,1493741,2,True,False,False
[151 - 300],2020-11-14 00:34:23.343,1,False,Chrysler,Cooling,2020,1493741,1,True,False,False
[1 - 25],2020-11-14 00:34:23.343,1,False,Dodge,Cooling,2021,1493741,2,True,False,False
[151 - 300],2020-11-14 00:34:23.343,1,False,Dodge,Cooling,2020,1493741,1,True,False,False
[1 - 25],2020-11-14 00:34:23.343,1,False,Jeep,Cooling,2021,1493741,2,True,False,False
[151 - 300],2020-11-14 00:34:23.343,1,False,Jeep,Cooling,2020,1493741,1,True,False,False
[26 - 50],2020-11-13 22:54:19.207,2,False,Lexus,Brakes,2020,0,1,True,False,False
[26 - 50],2020-11-13 22:54:19.207,2,False,Toyota,Brakes,2020,0,1,True,False,False
[1 - 25],2020-11-12 22:32:11.257,1,False,Land Rover,Fuel,2021,7630,2,True,False,True
[1 - 25],2020-11-12 22:32:11.257,1,False,Land Rover,Fuel,2020,7630,1,True,False,True
[1 - 25],2020-11-12 19:27:11.190,1,False,BMW,Cooling,2021,49585,2,False,False,False
[1 - 25],2020-11-12 19:27:11.190,1,False,BMW,Cooling,2020,49585,1,False,False,False
[1 - 25],2020-11-12 00:17:03.987,1,False,Porsche,Cooling,2021,166938,2,False,False,False
[1 - 25],2020-11-12 00:17:03.987,1,False,Porsche,Cooling,2020,166938,1,False,False,False
[1 - 25],2020-11-12 00:17:03.987,1,False,Volkswagen,Cooling,2021,166938,2,False,False,False
[1 - 25],2020-11-12 00:17:03.987,1,False,Volkswagen,Cooling,2020,166938,1,False,False,False
[1 - 25],2020-11-11 22:52:35.957,1,False,BMW,Cooling,2021,281175,2,False,False,False
[1 - 25],2020-11-11 22:52:35.957,1,False,BMW,Cooling,2020,281175,1,False,False,False
[1 - 25],2020-11-11 22:52:35.923,1,False,BMW,Cooling,2021,23773,2,False,False,False
[1 - 25],2020-11-11 22:52:35.923,1,False,BMW,Cooling,2020,23773,1,False,False,False
[26 - 50],2020-11-11 22:52:35.847,1,True,Mercedes-Benz,Fuel,2021,499736,2,True,False,True
[51 - 150],2020-11-11 22:52:35.847,1,True,Mercedes-Benz,Fuel,2020,499736,1,True,False,True
[1 - 25],2020-11-10 23:27:12.293,1,True,Porsche,Body,2021,17856,2,False,False,False
[1 - 25],2020-11-10 23:27:12.293,1,True,Porsche,Body,2020,17856,1,False,False,False
[1 - 25],2020-11-10 21:40:16.240,1,True,Porsche,Body,2021,81995,2,False,False,False
[1 - 25],2020-11-10 21:40:16.240,1,True,Porsche,Body,2020,81995,1,False,False,False
[1 - 25],2020-11-09 22:26:37.353,1,False,Audi,Engine,2021,9083,2,True,False,False
[1 - 25],2020-11-09 22:26:37.353,1,False,Audi,Engine,2020,9083,1,True,False,False
[1 - 25],2020-11-09 22:26:37.353,1,False,Volkswagen,Engine,2021,9083,2,True,False,False
[1 - 25],2020-11-09 22:26:37.353,1,False,Volkswagen,Engine,2020,9083,1,True,False,False
[1 - 25],2020-11-03 23:16:31.193,1,True,Porsche,Body,2021,17640,2,False,False,False
[151 - 300],2020-11-03 23:16:31.193,1,True,Porsche,Body,2020,17640,1,False,False,False
[1 - 25],2020-11-02 22:54:17.547,1,False,Mercedes-Benz,Cooling,2021,111079,2,False,False,False
[1 - 25],2020-11-02 22:54:17.547,1,False,Mercedes-Benz,Cooling,2020,111079,1,False,False,False
[1 - 25],2020-11-02 22:54:14.200,1,False,BMW,Cooling,2021,48193,2,False,False,False
[1 - 25],2020-11-02 22:54:14.200,1,False,BMW,Cooling,2020,48193,1,False,False,False
[1 - 25],2020-10-30 19:22:30.457,1,True,Porsche,Exhaust,2021,635,2,False,False,False
[1 - 25],2020-10-30 19:22:30.457,1,True,Porsche,Exhaust,2020,635,1,False,False,False
[1 - 25],2020-10-29 23:46:15.967,2,True,Porsche,Suspension,2021,23593,2,True,False,False
[51 - 150],2020-10-29 23:46:15.967,2,True,Porsche,Suspension,2020,23593,1,True,False,False
[1 - 25],2020-10-29 23:45:53.970,1,True,Mini,Body,2021,479580,2,False,False,True
[26 - 50],2020-10-29 23:45:53.970,1,True,Mini,Body,2020,479580,1,False,False,True
[1 - 25],2020-10-29 23:45:53.937,1,True,Mini,Body,2021,479580,2,False,False,True
[1 - 25],2020-10-29 23:45:53.937,1,True,Mini,Body,2020,479580,1,False,False,True
[1 - 25],2020-10-29 23:45:53.783,1,True,Mini,Fuel,2021,86936,2,False,False,True
[1 - 25],2020-10-29 23:45:53.783,1,True,Mini,Fuel,2020,86936,1,False,False,True
[151 - 300],2020-10-29 23:00:13.860,1,False,Ford,Cooling,2021,1206025,2,True,False,False
[26 - 50],2020-10-29 23:00:13.860,1,False,Ford,Cooling,2020,1206025,1,True,False,False
[151 - 300],2020-10-29 23:00:13.860,1,False,Mercury,Cooling,2021,1206025,2,True,False,False
[26 - 50],2020-10-29 23:00:13.860,1,False,Mercury,Cooling,2020,1206025,1,True,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Buick,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Buick,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Chevrolet,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Chevrolet,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,GMC,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,GMC,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Pontiac,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Pontiac,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Saab,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Saab,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Saturn,Engine,2021,717864,2,False,False,False
[1 - 25],2020-10-28 22:25:31.320,2,False,Saturn,Engine,2020,717864,1,False,False,False
[1 - 25],2020-10-28 22:25:29.920,1,False,Mercedes-Benz,Suspension,2020,189526,1,False,False,False
[1 - 25],2020-10-28 22:25:29.710,1,False,Mercedes-Benz,Suspension,2020,189526,1,False,False,False
[1 - 25],2020-10-28 22:25:29.193,1,False,Mercedes-Benz,Engine,2021,237534,2,True,False,False
[1 - 25],2020-10-28 22:25:29.193,1,False,Mercedes-Benz,Engine,2020,237534,1,True,False,False
[1 - 25],2020-10-28 22:25:29.140,2,False,Mercedes-Benz,Suspension,2020,72715,1,False,False,False
[1 - 25],2020-10-28 22:25:28.870,1,False,Audi,Brakes,2021,1201815,2,False,False,False
[1 - 25],2020-10-28 22:25:28.870,1,False,Audi,Brakes,2020,1201815,1,False,False,False
[1 - 25],2020-10-28 22:25:28.870,1,False,Volkswagen,Brakes,2021,1201815,2,False,False,False
[1 - 25],2020-10-28 22:25:28.870,1,False,Volkswagen,Brakes,2020,1201815,1,False,False,False
[1 - 25],2020-10-28 22:25:28.497,1,False,Mercedes-Benz,Suspension,2021,468797,2,False,False,False
[1 - 25],2020-10-28 22:25:28.497,1,False,Mercedes-Benz,Suspension,2020,468797,1,False,False,False
[1 - 25],2020-10-28 22:25:28.457,1,True,Mercedes-Benz,Transmission,2021,362038,2,False,False,False
[1 - 25],2020-10-28 22:25:28.457,1,True,Mercedes-Benz,Transmission,2020,362038,1,False,False,False
[1 - 25],2020-10-28 22:25:28.373,2,False,Mercedes-Benz,Suspension,2020,314345,1,False,False,False
[1 - 25],2020-10-28 22:25:28.263,2,True,Mercedes-Benz,Suspension,2021,177255,2,False,False,False
[1 - 25],2020-10-28 22:25:28.263,2,True,Mercedes-Benz,Suspension,2020,177255,1,False,False,False
[1 - 25],2020-10-28 18:43:49.567,1,True,BMW,Engine,2021,55775,2,True,False,True
[26 - 50],2020-10-28 18:43:49.567,1,True,BMW,Engine,2020,55775,1,True,False,True
[51 - 150],2020-10-27 23:33:18.560,1,True,Porsche,Steering,2020,52566,1,False,False,False
[1 - 25],2020-10-22 23:05:40.763,1,False,Volvo,Fuel,2021,137583,2,False,False,False
[1 - 25],2020-10-22 23:05:40.763,1,False,Volvo,Fuel,2020,137583,1,False,False,False
[1 - 25],2020-10-22 23:05:40.413,1,False,Jeep,Fuel,2021,30131,2,True,False,False
[1 - 25],2020-10-22 23:05:40.413,1,False,Jeep,Fuel,2020,30131,1,True,False,False
[1 - 25],2020-10-22 23:05:40.413,1,False,Mercedes-Benz,Fuel,2021,30131,2,True,False,False
[1 - 25],2020-10-22 23:05:40.413,1,False,Mercedes-Benz,Fuel,2020,30131,1,True,False,False
[1 - 25],2020-10-22 23:05:39.243,1,False,Mini,Suspension,2021,168538,2,False,False,False
[26 - 50],2020-10-22 23:05:39.243,1,False,Mini,Suspension,2020,168538,1,False,False,False
[1 - 25],2020-10-22 23:05:35.993,1,False,Mini,Engine,2021,433619,2,False,False,False
[1 - 25],2020-10-22 23:05:35.993,1,False,Mini,Engine,2020,433619,1,False,False,False
[51 - 150],2020-10-21 17:30:31.403,1,True,Porsche,Cooling,2021,87699,2,True,False,True
[51 - 150],2020-10-21 17:30:31.403,1,True,Porsche,Cooling,2020,87699,1,True,False,True
[1 - 25],2020-10-21 17:30:31.000,1,True,Porsche,Exhaust,2021,7,2,False,False,True
[1 - 25],2020-10-21 17:30:31.000,1,True,Porsche,Exhaust,2020,7,1,False,False,True
[1 - 25],2020-10-20 23:19:00.770,1,False,Volvo,Body,2020,459944,1,False,False,False
[1 - 25],2020-10-20 21:30:57.913,1,False,Ford,Cooling,2021,122519,2,True,False,False
[26 - 50],2020-10-20 21:30:57.913,1,False,Ford,Cooling,2020,122519,1,True,False,False
[1 - 25],2020-10-20 21:30:57.913,1,False,Land Rover,Cooling,2021,122519,2,True,False,False
[26 - 50],2020-10-20 21:30:57.913,1,False,Land Rover,Cooling,2020,122519,1,True,False,False
[1 - 25],2020-10-20 21:30:57.913,1,False,Lincoln,Cooling,2021,122519,2,True,False,False
[26 - 50],2020-10-20 21:30:57.913,1,False,Lincoln,Cooling,2020,122519,1,True,False,False
[1 - 25],2020-10-20 21:30:57.430,1,False,Audi,Body,2021,152271,2,True,False,False
[1 - 25],2020-10-20 21:30:57.430,1,False,Audi,Body,2020,152271,1,True,False,False
[1 - 25],2020-10-20 21:30:56.987,2,False,Audi,Suspension,2021,2444878,2,False,False,False
[1 - 25],2020-10-20 21:30:56.987,2,False,Audi,Suspension,2020,2444878,1,False,False,False
[1 - 25],2020-10-20 21:30:56.987,2,False,Volkswagen,Suspension,2021,2444878,2,False,False,False
[1 - 25],2020-10-20 21:30:56.987,2,False,Volkswagen,Suspension,2020,2444878,1,False,False,False
[1 - 25],2020-10-20 21:30:56.913,1,False,Audi,Engine,2020,0,1,False,False,False
[1 - 25],2020-10-20 21:30:56.703,1,False,Audi,Body,2021,130248,2,True,False,False
[1 - 25],2020-10-20 21:30:56.703,1,False,Audi,Body,2020,130248,1,True,False,False
[26 - 50],2020-10-20 21:30:56.620,1,True,Audi,Engine,2021,13286,2,True,False,True
[1 - 25],2020-10-20 21:30:56.620,1,True,Audi,Engine,2020,13286,1,True,False,True
[26 - 50],2020-10-20 21:30:56.620,1,True,Volkswagen,Engine,2021,13286,2,True,False,True
[1 - 25],2020-10-20 21:30:56.620,1,True,Volkswagen,Engine,2020,13286,1,True,False,True
[1 - 25],2020-10-20 21:30:56.280,1,False,BMW,Body,2020,688777,1,True,False,False
[1 - 25],2020-10-20 21:30:56.280,1,False,Mini,Body,2020,688777,1,True,False,False
[1 - 25],2020-10-20 21:30:55.977,2,True,BMW,Suspension,2021,873122,2,False,False,True
[26 - 50],2020-10-20 21:30:55.977,2,True,BMW,Suspension,2020,873122,1,False,False,True
[1 - 25],2020-10-20 21:30:55.930,1,False,BMW,Body,2021,395509,2,True,False,False
[1 - 25],2020-10-20 21:30:55.930,1,False,BMW,Body,2020,395509,1,True,False,False
[1 - 25],2020-10-20 21:30:55.930,1,False,Mini,Body,2021,395509,2,True,False,False
[1 - 25],2020-10-20 21:30:55.930,1,False,Mini,Body,2020,395509,1,True,False,False
[1 - 25],2020-10-20 21:30:55.923,2,False,BMW,Suspension,2021,185010,2,True,False,False
[1 - 25],2020-10-20 21:30:55.923,2,False,BMW,Suspension,2020,185010,1,True,False,False
[1 - 25],2020-10-20 21:30:55.890,2,False,BMW,Suspension,2021,7743,2,False,False,False
[1 - 25],2020-10-20 21:30:55.890,2,False,BMW,Suspension,2020,7743,1,False,False,False
[151 - 300],2020-10-20 21:30:55.700,2,False,BMW,Engine,2020,1120513,1,True,True,False
[1 - 25],2020-10-20 21:30:55.653,4,False,BMW,Engine,2021,203768,2,False,False,False
[1 - 25],2020-10-20 21:30:55.653,4,False,BMW,Engine,2020,203768,1,False,False,False
[1 - 25],2020-10-20 21:30:55.623,1,False,BMW,Engine,2020,157366,1,False,False,False
[1 - 25],2020-10-20 21:30:55.447,1,False,Acura,Brakes,2021,144908,2,False,False,False
[1 - 25],2020-10-20 21:30:55.447,1,False,Acura,Brakes,2020,144908,1,False,False,False
[1 - 25],2020-10-20 21:30:55.447,1,False,Honda,Brakes,2021,144908,2,False,False,False
[1 - 25],2020-10-20 21:30:55.447,1,False,Honda,Brakes,2020,144908,1,False,False,False
[1 - 25],2020-10-20 21:30:54.640,2,True,BMW,Suspension,2021,50964,2,False,False,True
[26 - 50],2020-10-20 21:30:54.640,2,True,BMW,Suspension,2020,50964,1,False,False,True
[26 - 50],2020-10-16 22:36:25.167,7,True,Porsche,Body,2021,35079,2,False,False,False
[1001 - 2500],2020-10-16 22:36:25.167,7,True,Porsche,Body,2020,35079,1,False,False,False
[1 - 25],2020-10-16 22:36:24.947,2,True,Porsche,Suspension,2021,24619,2,True,False,False
[51 - 150],2020-10-16 22:36:24.947,2,True,Porsche,Suspension,2020,24619,1,True,False,False
[151 - 300],2020-10-15 22:05:25.143,1,True,Porsche,Body,2020,9913,1,False,False,False
[151 - 300],2020-10-15 22:05:25.117,1,True,Porsche,Body,2020,9913,1,False,False,False
[1 - 25],2020-10-13 23:51:05.827,1,True,BMW,Steering,2020,28697,1,True,False,True
